image_uuid,growth_stage_code
fbee72a0-1fec-49c3-b9cb-cec2653bfd26,10
f71fcb8f-1660-4562-935f-fdf5adec3ef2,10
cdf673ad-0043-44a4-9b1e-a480186d1e93,10
cc980476-24d9-4e66-97cc-7d656ed6f5cb,10
e10a8e97-fd76-48b9-869d-79a224db0da9,10
d228b738-dbef-45a3-a3bd-cfc472f5a538,10
a2a7067f-cd80-4727-b068-276f5b3091c9,10
108892d9-a17b-45f1-aee2-7f28a9a56765,10
3b80a528-5652-4ab0-8794-5917756bc5cf,10
8936115a-b36d-495b-b2ff-1b2ff7d26e22,10
f91aed78-b59d-45e6-8978-247f3bdf2f13,10
63457f70-2f92-4598-a033-abce3e71e3f9,10
bc4f2b5a-88d3-4721-9800-b68cff90b88b,10
516fe406-cfab-4e5c-877a-1507bae06d2c,10
b0d162ec-377c-4c51-baa9-3fa761f7cc5d,10
974049e2-8218-4d88-bc76-47a7c6ad7b10,10
15ccff8e-c34b-49b4-800b-171d1577dfc5,10
6520cf0a-77e5-4362-8586-3c8a2f92d34b,10
b3932004-49ae-44b1-a735-e65f34a5fad6,10
eccd70ea-da70-4e18-8133-4cbf2bcbf055,10
e58b9f02-e1a6-4923-8a02-6d78a84b5b29,10
b032b08c-8db5-400c-9424-7965f8fd4e28,10
c13e79ca-862b-45e1-9429-bc04f5c1ebe8,10
55c546bf-2166-4b89-ba6b-006f7c18790b,10
2c7faa72-2db3-4476-9dfe-e2a9d31b7e9f,10
0fd0130c-ec62-4b2b-8025-2c4e921b96b9,10
28187e90-781c-4ffb-b21b-0dfb73e467b8,10
c0f866f2-eab0-4463-b50c-98140aaff438,10
ec29b001-946b-4184-8f4d-a93442ac0267,10
eca4f1c3-feb2-4cf2-97cb-5399ee1d17ce,10
18db8485-9a92-467e-b248-1f3a7c23426c,10
07b1f3d1-8129-48df-be0e-6fe7b19f238d,10
0101b78e-c580-4304-9518-d2c989efd75d,10
ca3705d9-5e9d-47a6-bd89-a239211ffd05,10
69aa34dc-3594-46fa-b20b-d5f1dc9e6597,10
bcd701a1-93b6-4df6-b5e6-1315e7e59b03,10
680035a2-4817-421a-a052-bbec735c9bda,10
407b70c5-4182-43cc-8cde-1a563370af56,10
ffa94d48-904e-494f-9133-94adcc3c4e12,10
f4375e58-f274-4df1-afef-6f42633cc7a0,10
e42e1328-b724-406e-b9e3-330779233e0d,10
d44ca4df-1aef-4cc9-99ed-3407e4245a74,10
f1609f7a-51c4-43ee-8920-b08a37a7f303,10
7047ced8-71c9-4e0f-b313-43102af15eed,10
21f8239c-b1a6-48c6-a83d-2baf2d91fe7b,10
038cfc50-1c57-4bfc-b9c4-899d6ea017c0,10
e9c8667c-6282-47b8-a022-ece4fa0c41f9,10
2dabae2d-4722-43b3-adf0-1851cb5c0116,10
f2f3ab97-73ce-4ff7-8c35-f6bb2cb150c8,10
0276b349-706c-4143-b771-b172ba5a4b42,10
fd6e9e1c-6156-4966-84f6-1bdd9492dfa7,10
5808653a-fbb9-4071-9f55-cc17953184c3,10
fa5a2328-45ec-4616-abd9-bc019cbdd872,10
28e85060-7c12-4914-80c6-96fe66552b62,10
61316f4e-d33b-496b-805f-108a8c1d2072,10
633d0e0c-7094-4684-9b42-7f6c33eebd7c,10
bf2739d1-d22e-4b86-92a2-8e7cc8dc30d7,10
3f108e86-52da-43a0-aa82-de25d76f19ee,10
905e1841-0d16-4611-8d31-ecba612d586d,10
f757b0f6-7831-46f8-b74b-bc5b6ace512e,10
1f677e47-cfe5-47ca-b5a1-77e97807f773,10
5957a793-f9af-4d45-b722-29a9c738553e,10
ed685a12-9217-4aa0-b68e-a13119d3fb61,10
7962f0c8-d098-45e1-aca6-adee94c8864a,10
1704daca-6661-44cc-8b61-009e5ce8ae6f,10
735ba9e8-b748-4a8e-ab30-4fd7ae6ba61e,10
62be51f5-6353-4990-8f46-3c4ac9989f75,10
57993e84-4149-4112-ae19-30700789f6f2,10
7de83996-fd25-4fac-ae61-a5b31eccf820,10
6863e88e-4dfa-4d86-a6b7-667544a87e48,10
e7c79a7b-d2ad-4574-ae54-5ae735c59f38,10
df14cca7-667f-40dc-9f88-1b15b95ba8f7,10
d311b358-d676-4d2a-8c49-7911ebad67ae,10
3974f8a0-e2f9-4ab3-b56a-3cdc2ccaa986,10
62688df4-f086-429a-baae-e1c7ffa3429c,10
927d1d8e-92d6-4409-9a39-5a0cf778bb71,10
d9e8114b-55d1-4e1c-9eda-c846f0e4154e,10
1355d196-a4b8-4b81-88ed-2fe7395df6e7,10
e076612c-d21b-41a1-b845-b88dccefe0c2,10
ade5d62d-a5d4-4992-8861-cbcd171b40c1,10
8f735120-9d03-4e60-8ba6-fa6a37e36313,10
45d7f8e5-a155-4898-b59d-bfdf612309f0,10
82c2a3dd-0985-41bf-a21f-2c491190facc,10
e8c3e4a1-5845-4a8c-a987-40aa25107bf2,10
21f942d5-121f-42da-8346-a295a8f11645,10
852eb648-676a-47fc-9b6b-58cf187e3845,10
b0f143b1-14e5-47b6-ab16-b5760202d8bd,10
9f6539f6-ae38-4217-968d-9fcb32615809,10
9f4d066c-0447-4983-b980-8b6bbd7d125b,10
cdafe6f2-8d60-464e-9278-84de5b9b7163,10
82e87125-8d6c-40d0-8d29-e7933e76909a,10
f2f00fe4-61d5-4c8d-91a8-88ce88b8cff9,10
5e1e979f-62bd-4546-9cbc-88ac6b745079,10
612bad4d-e2de-4903-8871-7bf36b066143,10
ef811311-29b3-47cc-9099-efc8266a757d,10
2cc23804-cc5b-4dd0-b0a3-0f81f5cb3f63,10
d5c0b8f5-4970-4150-871c-b647b5820a3e,10
0a01468b-9c2e-4437-9559-8b9921f1a555,10
0c41fbae-8c86-4170-98b4-696e6c01b831,10
a231ca81-70f4-4409-af19-0e92d74c5d26,10
e7178af1-a72c-45c1-bdec-ef539eae42c5,10
42315ab9-487d-4c55-a6ac-b8f1907363b4,10
29315db2-2ba6-4f00-999d-c2ad99923854,10
39c26bb8-ddca-4b04-9002-204ed08b45b0,10
85129dba-28bc-4cc2-acfe-930b044123c8,10
2ba224f3-3ffb-4c01-a580-b40345b68173,10
6e41e783-ba75-4b94-aa82-8258559a304e,10
8fe19150-7f84-4c7e-8407-45a4cda90a3c,10
f5e9b111-1817-4fdc-9007-2d42646327be,10
4652189b-c061-4ed0-9f54-ad9a51523e2d,10
8028b468-4a64-4155-ba40-1063cf182a7b,10
e0a15007-e367-4b5e-b82e-343d2f689f18,10
63f9bb8e-cf5c-4e2d-8780-9cb6e1892123,10
2c1f339b-e70a-4afe-857a-75f7ec2ecbe1,10
cb73b989-0e25-4df8-a1be-15161af21f4d,10
8f2ee6f8-005a-491d-993d-ccc9d2fe2def,10
73c5752a-d69d-47ab-9d64-699243214ed6,10
24ff59bb-6eac-44d0-9718-4fc8a7f779d8,10
f76503a0-3b08-43c2-8c42-447d8da0ca8f,10
043d24e2-5c51-40ba-84b0-e1b9b5636a12,10
d7322291-bbeb-4521-a1e5-0161d34ddbfa,10
715a861f-0678-464a-97bb-c05fc103c677,10
277331a3-1970-4631-9f63-45a3968de2b3,10
22178dd0-4448-4f8a-aa7b-579e9efdc170,10
d4af6cec-22db-4212-9e76-82f9cc500972,10
dfbbae54-78f0-43af-b993-55483137dbdb,10
dff1e5d4-4924-4a85-8690-ad22e616e953,10
b349ed15-7847-4e66-b0b7-662ae85d3571,10
08d0fd39-327e-4241-9b74-d61aab450004,10
308b086f-6a59-42dd-9832-ea26869fb4a5,10
a96bccf9-bfee-4ee0-b7db-cabaffb7abb2,10
9918fece-021b-4382-8f8e-95898e3d6026,10
163ac9ab-2c71-48dc-804c-0ab3dacff1b1,10
7b247956-6586-4fe4-93ea-9542ba530a4d,10
e09dce38-7e0e-47eb-905d-3e9311d0591c,10
0cf5fab0-c398-445c-b76d-d9dfb96e9012,10
10971bb4-52ae-4aae-a22f-7c8c17dcc4ac,10
401936f9-f900-4c76-9846-8fb85494f557,10
74906147-b254-43e8-835d-d443578efc0d,10
8a9512fd-f6b8-4f75-8f82-d8ef901c53df,10
fd28ba38-ea7c-4a30-87a9-d62318db64d1,10
88e465c8-2a59-43db-9cec-503196466ed3,10
1b37f13b-ff5c-4943-8db6-81889d856538,10
7df159fc-67d8-40af-aea5-1858d40e5c1e,10
9be0395e-c454-4903-8e23-83d3472a2011,10
76a999f4-0c19-4fae-86c3-c8e368df1ca7,10
791facca-e220-47e5-95b4-bd98f56d4dcf,10
b9fa68fb-f6b6-41cc-b1ab-1139336eecc9,10
43757410-a8b9-4d31-8f95-d760406239fd,10
40f32fc7-912d-40ec-9d74-b2aa45c2f328,10
9110e872-f709-4447-99d1-65f74f44afa4,10
99d51397-2d65-435f-a683-04dc5991b405,10
7950ab86-f9fc-4aa9-9d94-eaadae20e08a,10
f5969cfd-1809-4c6b-92b3-972efc9439da,10
f0e959c4-def5-415a-9017-4878faf3a4b0,10
32a1de10-64cc-4ca5-b13d-783d6ddf954b,10
25b696a7-12eb-4d5b-ae37-528d4dc86ac0,10
a43f91da-ce73-43f3-beaa-3ca54b6b5b1b,10
acbdf8e0-fd8f-4529-98e8-b22252b1f7bd,10
98e5fff7-b491-4a02-ab38-07e3b282539e,10
3ba3efd7-280e-4276-9e5a-8399aaa8a75a,10
f490809c-79c4-40f6-8bc9-fe226c39f254,10
fba15fc6-6d76-4472-9ab6-56e98adda890,10
2b3577d3-2731-45a9-ba04-47d89f444989,10
f3892dcc-dd76-4a09-a9a9-16c05724fea7,10
ee4db753-fc2e-4df7-8cbf-937c6f0bb9ca,10
31ad7724-9fa9-4b8f-8e7b-3451cbffd168,10
2a5be907-1598-4ca5-b5bd-1b2ab20bd45b,10
e73dbede-b984-4c32-9688-d2aa420de340,10
e671cc03-eb44-4414-87c8-deb0b4113816,10
e19ddc9a-d9f8-4afa-bfd6-07d1cd906ee5,10
b6c53ee1-b221-41ed-8cf8-1e962e672101,10
edb4f19e-4f9f-4d6d-8bfa-86e68df31ba0,10
182a3829-cfbc-4b7a-be9d-8a968a50de7e,10
4adad924-ce19-4adc-8ffa-dfa38d2be05e,10
c84ed139-b7c7-4260-88f6-6f220373d280,10
09a0f001-896f-4afe-a9ad-76b9685b083a,10
efc4b420-4429-42df-96cc-a2b8252d090c,10
a0d41712-4c42-4d10-8823-f8de94efe3fc,10
9818e869-5595-4f15-85b0-e88126c76f5d,10
eb122e21-6183-4ec5-bab9-b7346a4e7e34,10
45a51a02-84dd-4838-bb8f-b388021be655,10
ee89e21e-6b55-44b6-b03b-d48418c13d12,10
e7b872fc-6510-4f65-8a09-13b3433f16ca,10
22222b94-aa03-4df4-91f9-de68a733a4aa,10
b8f4672c-0ae6-4b79-942f-902ec581a5ee,10
85897ebc-db52-495d-a7c7-dca205863a50,10
d7e4b70c-e8ae-4a43-b03a-8f24dd195375,10
eb326954-ce8b-448e-9704-d1fbdecea40e,10
50e38a63-2711-4e2e-829d-69f0b290c2ab,10
e0fbd5fb-0995-447e-ad99-2c603285151e,10
8853b4e5-a1de-4280-8e27-748c0f01965f,10
15c40149-7b3c-447a-a8c3-ad79ec21dbee,10
dde656af-028e-4d07-9853-6b747d2fc6f5,10
a381d68f-2ded-4bb3-a58f-18ef0a14520a,10
cb3456e4-119b-4987-a6c7-e4d8745144ed,10
ce11aae4-1ad1-40ce-96e9-d3148a591a2f,10
cb6536ed-9891-4039-8b28-58272cb0bdb4,10
152da054-e491-4e8d-986b-9f14586d1233,10
d0178ab7-cec5-4e87-8523-85321c1d984b,10
1257921f-863b-4aa0-8ec8-93086a525ddb,10
96bbc502-8ab5-4f5b-a3e9-7d0858c6c316,10
e8582423-819d-4368-9a56-024f1431f45d,10
fc1d3110-4d2b-47f1-bdcd-fe29b1e0b1df,10
ddf6e863-c68b-4922-881b-394949924066,10
fe2f8687-db98-4287-a774-7167b477ded2,10
b1bf49be-eece-49e5-b1bc-3d52c3bc9443,10
fec7cb12-f896-456a-bf6c-8292b91a2bdc,10
dab674d8-30e0-46e6-829a-6390234c94cf,10
6304db61-c308-42c6-ba7f-7c98753255e2,10
e9044f85-0274-49f1-b1d0-d406e0c2688d,10
25b24764-178a-41b1-b8e5-aa923192decb,10
f2aa5a73-b94e-4661-a9b6-8e15a3d323a8,10
2eb9f65b-0d2f-4e36-be85-a0389d8ad218,10
51b62fc9-6a75-4ed3-9f78-abaff776d7e2,10
69b69089-7da2-4bd2-a41b-78909b9ff6bd,10
37dd976e-773b-493f-b00a-467737f55568,10
3198c9b5-19ba-4b44-bf82-6789c9b6d787,10
096a4414-6024-4814-b743-df21e91a29d5,10
9f6dca0a-3208-4897-b21a-4d43b013005e,10
30792e8d-46b9-4447-b2c3-c56d86f6bd86,10
310bc778-dba4-4d7a-93c3-155ca6d25397,10
fb6a6501-e5d6-4370-9ba6-73305d9e8547,10
15e429e3-dc90-452b-907a-286d44d047a5,10
7cc839e0-035a-47a1-a8fe-8bebcf7090be,10
6b2cd935-1954-48be-81ec-ed7b77b115b3,10
5db6cb30-8337-4012-a87b-2b6feaa4c14e,10
10af0a5e-a697-46a2-b0cc-3db1cb0f0706,10
033a7013-6e8a-4c7f-b7c0-de9718fa36a4,10
372d4396-cd6c-4920-bfd5-b11df09cfd39,10
879fe0bd-c585-4b5f-9364-647c062f99fb,10
94eaf9ff-53df-4cb9-ae2e-8cd056a7e54b,10
83111f47-b072-4bc2-a798-6ee4b07eedd2,10
f1a96ada-7b05-478b-893d-ccd82acf8afd,10
574ddaa7-3ae3-47da-aa68-1b8c8a97b128,10
972cf627-3142-4ea4-801f-a314fd26e647,10
430d1d58-4b02-4ab8-af96-111dc084b05c,10
40c2e111-c4db-4a58-bfcb-f2e2250263a1,10
f0dde7f4-5eab-46f4-8020-0ed274117ee6,10
e567cb39-ad4b-4c98-93e6-82d2dd502d31,10
3980b47f-63c0-4321-975e-c658afb23b07,10
a07c2e54-7b4f-437e-8d3c-7b548d9ce2f5,10
1a9e03ed-560f-4da6-a75a-986f786d0872,10
e9211d0f-cbd1-41d7-a8bb-a1e329a91723,10
15722c4d-2ad7-4660-933e-f4743505b5d8,10
2b3f44af-7fbb-4976-ae06-972a7d6dd84c,10
07929cb1-fc50-4107-8f34-75edd9ac95c8,10
b567a886-a9ac-4cd3-adaf-8be9cc176199,10
55592938-ffa4-4070-b508-6c4e881c9c35,10
9a946de9-96f3-4b3e-8486-37d19a45013a,10
edd8b4f5-cdde-4cec-a782-1632d74d2cc2,10
cfd9aadc-db3c-4560-8954-4587f0a63b8e,10
155676f3-b8d8-4efc-942c-8ccdfa037efe,10
750fbfb8-aa1c-4819-a267-bfff2ac0902e,10
cdd13121-1d57-40c1-bd20-f548172254f1,10
ed7eae25-8322-47b9-8cf3-8e805e707470,10
11a2d2e3-d081-4e39-a28d-099b557f8fa7,10
dd5a81ac-8184-4fbf-b95c-1a5758b8fc50,10
02fea829-241f-4194-90df-171dd1096d72,10
1c793b6d-fd2a-4a15-8bbb-d6d326072280,10
a985b9bb-dc07-47b8-90e3-3cbc51c6a617,10
08032a96-aed9-47ad-8d03-2db9027a8e8d,10
f0c1df65-6177-43fb-bc1f-3a87990d3a7e,10
6555f6f6-078c-49d1-839c-4eeea1a965df,10
d3519bde-39f3-498c-9162-61b0a101dbc9,10
e88df3e5-49cf-4b65-b098-c026a4e313c7,10
33ba76f9-0613-440c-8358-ff58fea3955e,10
10645c5d-af11-46d8-857e-7c2e9aad470a,10
d89d8b06-8c2f-469c-b6b6-0f685da6326f,10
eeee1578-bc09-4753-8d6a-aa8f77f3f726,10
28bc1ecc-6307-4ec2-9f3b-8122e0f02f20,10
d247f86b-bbbe-4dec-86b0-abba4710edf8,10
2c5ac2a7-344c-43b9-b236-e263cf06ef87,10
18d3c547-efbf-4ede-8ff7-46a719874692,10
9d3fa88a-1505-427b-9af8-b058ef71733f,10
ebff39cc-0071-4843-9eee-0a06bce202c3,10
1b09b1da-40a0-4a99-b208-9facce5559a7,10
eb87762a-482e-4f41-a49a-568cd555b1d2,10
926efc83-92d5-432f-9890-97e2a404b1d2,10
1f01c8c0-41a0-435d-897e-14c0f8ace3a7,10
97640879-fca6-4881-a66e-504aaec3d7ca,10
abb6e7e4-b7d4-4d6c-97b6-6fd929870b26,10
475ad955-84b2-4fbc-b232-f50195a0f31d,10
e0f8d045-e74b-43e7-80cf-a88532da28bd,10
18b74e60-8bda-4226-acd3-7b4cf9886515,10
91d74fed-1801-4ae9-8aa3-4b3eecfedfe8,10
fc1ffc4f-8329-4500-8d90-72db2cc4187a,10
19f42d66-10a3-4e31-9bd1-cabd1014d40e,10
d8fb9fc0-65db-4f33-8292-8f51e59fac7b,10
7dd6f056-79fe-446a-a7f0-4ec56f1e7b13,10
ead78e97-442e-4832-8583-6f3bcdc538ce,10
66855732-4f11-411d-931c-0608d1a0f64e,10
1acc9ba2-90a4-4d90-acc5-0e6cb3ab0ae6,10
f7c7d8bd-a9e3-49e8-b225-15e6efeb1dc0,10
fb3db1d4-e855-4962-a5e7-8a4010512f82,10
d6ee6850-e19b-44f0-90da-6ee240ca8c9f,10
fb626e8f-de90-4a53-8613-9781a26fff2a,10
00de1633-319d-4de1-a821-5c1fc949377c,10
b4fa6d93-4f79-4e75-9172-dd50c60c7c6d,10
87d1fd62-c6c9-4961-b30d-efe7628525b4,10
a0758eff-1afa-468f-99c5-06915a41638c,10
5c39b7fd-dea2-445d-8ebe-274b793c2e76,10
3865c573-7f67-4428-a5d4-8b82b207a324,10
b48faa3b-eb7b-412c-bdea-897b380602a4,10
f5e3f9b8-10ed-4936-9f82-f79e61263d76,10
58cbb12e-b079-4bba-b128-bcbfeb8f7923,10
7dfe01ca-1da5-49b5-8b92-5ea0fb04c35a,10
3382bf8f-a5d0-4f3e-9cb8-239b1ff0b77b,10
a9f4a763-4cc0-4da2-8819-f2146d435dd3,10
bb51c7fc-aaf5-4a75-8aee-2adad6d5d8a5,10
2eeea899-96b3-4394-93a5-da9b9b917c52,10
35ca71c4-d54d-46a2-a7c0-c61be239825e,10
f7c29e6d-868e-493a-bab2-cdae0b847cfa,10
9938d4aa-3eeb-4df0-af70-d2f7b1dbe201,10
09908bc0-ec79-4db9-be71-4c2e8d316dd1,10
157ec1e6-34f0-47a1-82a8-f1588966be27,10
da34b6e1-65ba-43c1-9417-dc5fd0cee153,10
ff584b9a-5736-4241-9d8e-955ef3e4cf5f,10
6348db57-7f5c-46b9-8e91-b5d71c2ce034,10
b5044471-c8ce-4b99-b548-3d477223eeee,10
2f88052d-62e7-4fe7-a02c-b8fb618e7d36,10
22e850b2-7908-4982-9484-f4fe4d6a0bf2,10
30cb7b0a-4e78-4878-a66d-b509b35d9c98,10
beeea930-d9e3-4ec2-8c58-9f52c2eeecb2,10
9278d6a0-4ab1-4c20-a721-15461621b16c,10
ebf5f7ca-3927-4bf5-9e39-170da4c413ed,10
8f47204b-6680-47de-920c-949015b8acbd,10
29fa6fe3-1b76-40e9-9cc5-b7c7ebed8610,10
2c5e5088-c8b6-4b1e-b870-c300af7350d6,10
0a414eff-ed17-4b8a-917a-53496363bfef,10
f1813f97-3021-4753-b6ba-630e4c2ba12e,10
2e570f06-1a0f-40e1-bf8a-8a441cee97c3,10
2bc34905-dac2-4ef4-a698-1579b2297ffe,10
e682cb1a-9864-4449-8b7d-48c4c3f7c0d1,10
279ebbd9-7253-4d79-8392-0141404968d9,10
527e5622-3d79-4059-8120-a7a063c46c64,10
f5b8a82b-2beb-4cbc-8c82-cb85f5ce5198,10
fa8df519-282a-4e69-ae3c-12ccb85bda51,10
063893c4-6488-41d1-9730-05464388c044,10
049499f8-d244-4f01-8bc0-3817de9ab8aa,10
96f209b4-c19d-497c-a8cb-4bf683e5dd31,10
87f5fed0-309b-461f-b17c-8b9cd56365b8,10
26314158-eb46-4531-bbc0-ca33d3e47460,10
0de02a92-e4bd-4f62-89d1-4dd9a0247df7,10
eff4c4f8-4f2f-4cce-8663-d2e0f5f6f655,10
ee5b328c-4e86-4092-a4da-e1d340355d97,10
63314e35-17e7-4024-89eb-eefbf0d637e5,10
18a22935-0ecb-4efb-89de-f3d86b7744c9,10
ade140ab-c980-4f16-8eed-285b7218d612,10
39c65025-f356-4390-9a2d-4ac63c18dde4,10
097adeef-35bf-4375-b161-ddd7b35395f2,10
f0041b32-5f38-4ac9-b72c-b7c47ee7bda6,10
28744533-9525-4d36-8823-1ac6a890c2da,10
61273fc2-5c2c-47f2-8e1f-099e6d754950,10
e667a82d-7d79-48b7-bb23-db1ccd00b5fd,10
112d62e4-afd4-4e54-887b-f5f8fa562328,20
34def676-f70c-4fe9-a74c-0201f425b5d0,10
2eb92373-405d-4186-a909-cefd919296f2,10
06de4a2d-d1cd-44f8-ac14-26e8f0e96848,10
b1a4a757-c198-4437-8f2f-41a62952e1eb,10
3ef98c8d-2317-468b-a63c-2bce434d1985,10
9e4af87c-c31d-4079-b763-c19d61dbce2b,10
6407ffae-957b-4272-87d9-088859372e20,10
4c115a1e-4400-4cbe-8cff-807eeb2b8d88,10
1c2e6f62-14ec-428c-9ef1-4dc76df4022a,10
6770bec3-3332-4428-9414-54d3b42f59d3,10
4d6e0d17-89ce-47d5-868f-32b9417dcb17,10
07af0cf2-bede-40c3-80b2-78e46c6d55ea,10
4da610fa-79c4-4d7e-bbac-3d9493629366,10
d4de2386-c9d2-4953-95d4-4482e9de76e1,10
9cca3213-f66b-4aeb-95aa-f4ff72fba486,10
239392a1-d326-46fa-ab5f-687136915e14,10
6e636c16-c78a-483a-af06-2159b2b937e7,10
7d673cf6-68c3-4505-93b6-7e1685126927,10
2bbb74d8-9c17-478e-9a6b-18011cab41e8,10
b1377d8e-fd22-4c55-8706-738d138cc333,10
074752c5-c1d2-42e2-81ad-b55a5d860e59,10
77e91b6a-63db-4077-a410-66d4f28bdec1,10
5b17f36a-6035-42a6-8e4e-93157abfba6c,10
0eaf0330-0a92-491d-84f8-64eef0f77aac,10
6798ab1c-746a-4aa6-8d87-1ac37a4dd91c,10
3d8c47fc-eb37-442e-8010-a4289a846546,10
c397fe4a-28bc-4224-9d5c-74dc94ecdba6,10
7d66ae24-1453-499e-a74a-1ca1107f30d4,10
d4478cc4-c211-4aa6-82fb-4134e01e10f7,10
db48eb44-378e-4888-b326-4fb9cc88ef4f,10
92930b82-f62a-46fb-be93-21869a664f6d,10
5b9f4a4e-3c4a-4f06-9e71-41587e337c61,10
677bd83a-9680-4d36-b624-36b0408159ff,10
cd0dabf0-0eda-494c-9a78-33ea98cfe6b8,10
f36430de-0fb0-4a88-bc13-b484bc53c356,10
9b25e30d-6c31-4de6-9b09-d67d5def9678,10
33b5c1e2-60b6-46e1-a124-678bd1e10d8e,10
a6a963ce-7f8a-4459-bc70-83ddacaf3024,10
7df6aae8-4757-4df6-a2ca-a9a5f35c6a0e,10
7ffdb098-c22c-470f-8827-729f8e1184dd,10
420dd514-63ad-45ec-9901-51351f49865c,10
cc7d0505-faa9-4910-9c5d-6af5fa3ce671,10
ec47634b-7ad8-41d3-aaf2-978dce2cf7e9,10
2e1d7c61-2107-4b2a-8560-2b0b06e73f16,10
98930f26-3264-45e6-b0d7-0af0efe673f1,10
3eb6f0bc-75fc-47a2-9612-a83d83b4140f,10
c79eb105-fef5-4299-a17a-acd613f1a789,10
47e62390-5858-4397-b171-b01e3499c810,10
92c61e21-69b3-4500-8ab0-2b15b2f84a83,10
fd6dbf3c-1b4d-4d12-8ee0-0e4b817bb2fa,10
1992b175-0325-421a-a119-70e1c2c8b4ec,10
b8876e9d-bbb2-4e3b-851e-71b5d1981e83,10
ec69cd76-7ccd-46e0-8bdb-9f8dc8a26990,10
8ee86d72-b483-4adb-b4e0-ad0de70e4bfc,10
9d9673b3-7e41-4e86-9bbc-e53b382d4bf1,10
dce942e2-11a9-4c6f-9fd5-866aa1965caa,10
0670c221-1d8d-42a7-9fbb-bcb99bcfbbb0,10
1f541d40-156d-4778-bc3b-27a893311e03,10
3bc042f3-3cb4-415b-867e-b1088904c8fd,10
b1753574-06d6-41af-ac6d-231480a636a8,10
f4bec3ed-e5c9-4063-b495-199baf55fd2c,10
9de7bae3-e0e9-4c15-86be-506206822903,10
e3c61743-5fb6-4716-b8ef-3fe5d02c1eac,10
48056cdf-2f98-41d4-977d-b1eb9f23c90c,10
53cff442-087a-4f63-9763-e50d16e5e876,10
c7ee622d-1178-424b-919b-050c6da7fe94,10
6a1c0b87-7c92-4126-a47c-5aa79742b35e,10
be5cc46c-73be-495f-82ae-bd4cb12a3c21,10
a599579d-73c4-4c3c-aaff-08bb7a331b32,10
a4575ce3-15f2-4d63-95c0-09414f464350,10
be325b91-3670-4523-97fb-51b564b61e60,10
7b4bcbc6-3e55-4311-a021-859a3ebb6a11,10
b5e53efe-33ce-4e3f-8f8c-38eb4407ce6f,10
04856209-9da5-4d82-98f8-a47faecc9c68,10
071a0bdf-6baa-4dea-9fb1-043d25064e8f,10
931ec008-6b56-4390-b88e-4684cdebd199,10
79058bbe-2d5f-429a-a310-bd015dbd5191,20
1e0cfbeb-b0d4-40fe-bec8-52a59232bc85,20
3f3ac657-1904-4c0e-b38a-09b072649c19,20
51998a90-f119-4bda-bf12-b75c5e3e0058,20
f027a680-1a9a-46df-9877-a74184b7c527,20
53dcc79b-2e0e-492d-aefa-a46ae6a2cace,20
a0654183-df06-49c0-bedf-71a1f00c5ba5,20
224ff741-cefa-4d25-97f8-93545ff57e7f,20
692e501a-ce8c-41ac-9dfe-0aa8e09500e3,20
b353a878-13c2-4c07-9f31-d94d7830ee36,20
fa8b9b1a-c992-40cb-8966-cccd3f31fe21,10
f5617daf-801c-4cd7-a071-b3e354040c07,20
f1764ed5-0226-45f9-a3f0-f64aee481465,20
5bf337f4-4184-41eb-938c-f39af8970632,20
9c741d8f-c9c5-4822-b603-92e0a81bfc86,20
6db33ffb-343b-4c53-a378-89dd7a6a494f,20
ff5debee-939d-4888-8408-8d6892a80e75,20
e69175e2-2156-4a1f-a007-f30e5d9bb535,30
b7523ff6-e2ff-4a78-944d-be192e37c948,20
60aef764-c657-4094-b0e5-5c3ad0228766,20
34997b12-5b63-4ff9-8606-3c045364562e,30
b7509be5-1eb5-4f6e-88b0-5c155dde148b,20
d212899a-09c0-4e26-8f73-de4ec8ffe22d,20
26cb6a7c-7ba3-4765-ae3b-9c0e8f5a6591,20
30b0c1a2-d812-4815-9eca-71638c9b2db8,20
fd959195-c7a9-415a-9a15-277f56dd6d6b,20
6345c78c-74c8-4671-a391-f19ffeb639f8,20
60c62840-fbe1-4083-b530-da436b0b5662,20
f59f36f8-9c6f-4c5d-bc8d-4eeb2156f3e7,20
f723a393-1765-447b-86b0-d0bb6bedc707,20
422e72d8-e1f7-43ef-afee-182382b64168,20
e4749928-bd09-4462-b9e9-e1c328814f9b,20
3abf0f9a-4de4-4d78-86fb-97b7f59f2773,20
7fcbda8d-1ce0-44ea-9a2b-0f0c95a26cbc,20
8a8b5b21-f1fc-4434-8659-86f613b73366,20
bb7ece6c-4789-4333-8a8e-c8f7edd78d5c,20
7d575364-6773-4d23-8fa9-2359c5f20ff9,20
6aa21b8f-a538-4982-bfa0-eaec77dc8333,20
b40f9fd4-b64a-43df-8e61-d8ba869386fe,20
0d97bab0-c410-4bb6-8422-d7932f218f51,20
79be9f96-dde0-4dd3-909f-dce1a7fef3e7,20
0afd9e06-4ccd-42a2-a4e5-cc7ac6491cd8,20
eeb83430-60f6-4c3f-8e82-dbdc782a35ad,20
fed9628e-e9c9-4636-a22a-19c360aba757,20
d797eb45-b2c0-45fd-9821-d01e420b0370,20
3993ff0f-b26c-4ff9-a0fb-55703dd14f13,20
bb5b0784-a89c-4ab8-a207-05f827bd2a76,20
3cf1b84e-d52e-47ca-a5a9-3b3d57e862d0,20
0b94fa09-cdb2-4c54-8663-15f0d7f2daf3,20
